grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,mw_cell_num,sub6_cell_num,nr_bandwidth,avail_cell_num,sub6_cell_num,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100
-86.1605,39.771,108,66836,309,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,31,0.001828693,11253,31,0.002754821,28.51376516,4.910982399,19.73664,22.31904,25.6216,27.3424,31.7336,36.31104,36.76512
-86.1605,39.771,110,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,32,0.001887683,11253,32,0.002843686,28.77883,10.69497077,7.48544,15.464384,22.37152,25.74224,39.05944,44.072864,45.80448
-86.1605,39.771,112,66836,146,2078331,112,66586,112,67086,310,1100,None,None,None,None,None,None,LTE+MW,1,0,100,1,2,16952,68,0.004011326,11253,68,0.006042833,30.09499294,22.59521521,1.3296,5.170752,12.89968,24.188,42.56904,61.245504,88.6608
-86.1605,39.771,112,66836,None,None,112,66586,112,67086,310,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,113,0.00666588,11253,113,0.010041767,141.4263759,38.2005989,19.76992,90.797248,117.52512,145.19648,164.33216,188.041792,255.47744
-86.1605,39.771,112,66836,None,None,112,67086,112,66586,310,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,33,0.001946673,11253,33,0.002932551,57.76164848,19.85596054,7.52896,32.594688,49.3888,59.01408,71.10144,82.012544,96.32704
-86.1605,39.771,112,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,68,0.004011326,11253,68,0.006042833,129.4932424,30.95973599,31.95584,95.617984,111.65752,130.76736,145.7724,166.271296,193.448
-86.1605,39.771,113,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,33,0.001946673,11253,33,0.002932551,153.7694255,29.00170358,68.65024,125.501184,134.25856,156.44704,175.6752,187.209088,209.49152
-86.1605,39.771,104,1100,146,2078331,104,67086,104,66586,104,66836,None,None,None,None,None,None,LTE+MW,1,0,100,1,2,16952,24,0.001415762,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,108,66836,104,176930,309,1100,108,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,33,0.001946673,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,108,66836,309,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,32,0.001887683,11253,16,0.001421843,15.569255,16.47015478,0.496,0.496,0.496,5.1632,32.65196,35.89352,42.92528
-86.1605,39.771,110,66586,309,176930,309,1100,110,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,39,0.002300613,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,110,66586,None,None,110,66836,110,67086,309,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,36,0.002123643,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,110,66836,104,176930,309,1100,110,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,25,0.001474752,11253,22,0.001955034,41.24077091,22.13737848,1.47256,2.58052,26.84642,43.74084,56.78252,69.445776,74.1844
-86.1605,39.771,110,66836,309,176930,309,1100,110,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,40,0.002359604,11253,11,0.000977517,14.04830545,6.534715747,0.18608,0.18608,17.1288,17.1288,17.1288,17.1288,17.1288
-86.1605,39.771,110,66836,None,None,110,66586,110,67086,309,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,4,0.00023596,11253,4,0.000355461,37.359,28.40086039,1.55368,6.34912,13.54228,40.60984,64.42656,65.768208,66.66264
-86.1605,39.771,110,67086,309,176930,110,66836,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,39,0.002300613,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66586,104,176930,112,67086,112,66836,310,1100,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,1,5.90E-05,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66586,104,176930,310,1100,112,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,35,0.002064653,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66586,104,176930,310,1100,112,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,34,0.002005663,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66586,146,2078331,112,67086,112,66836,310,1100,None,None,None,None,None,None,LTE+MW,1,0,100,1,2,16952,403,0.023773006,11253,51,0.004532125,68.66661647,36.42233099,3.35936,17.27456,38.27824,72.18496,102.59776,113.38272,128.98368
-86.1605,39.771,112,66586,309,176930,310,1100,112,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,83,0.004896177,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66586,309,176930,310,1100,112,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,39,0.002300613,11253,39,0.003465742,77.91497846,19.37801873,44.77056,59.54048,62.11376,73.69536,87.82096,105.691456,131.48384
-86.1605,39.771,112,66586,None,None,112,67086,112,66836,310,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,41,0.002418594,11253,38,0.003376877,108.3363284,23.49537639,49.32896,85.79088,97.04656,106.60048,114.19144,130.912416,193.80352
-86.1605,39.771,112,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,38,0.002241623,11253,38,0.003376877,109.8821558,20.95511966,54.79552,88.783008,97.47176,108.01232,122.25584,131.63344,169.84768
-86.1605,39.771,112,66836,104,176930,310,1100,112,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,117,0.00690184,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66836,146,2078331,112,66586,112,67086,310,1100,None,None,None,None,None,None,LTE+MW,1,0,100,1,2,16952,11,0.000648891,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66836,146,2078331,112,67086,112,66586,310,1100,None,None,None,None,None,None,LTE+MW,1,0,100,1,2,16952,167,0.009851345,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66836,309,176930,310,1100,112,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,161,0.009497404,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66836,309,176930,310,1100,112,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,94,0.005545068,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66836,None,None,112,66586,112,67086,310,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,3,0.00017697,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,112,66836,None,None,112,67086,112,66586,310,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,45,0.002654554,11253,32,0.002843686,119.4956,22.89088516,80.50752,95.066112,106.2224,116.30528,132.20864,146.818944,192.44928
-86.1605,39.771,113,66586,None,None,113,67086,113,66836,128,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,33,0.001946673,11253,33,0.002932551,104.7893333,27.84622366,36.4592,79.555776,88.41472,98.8496,112.65536,138.379776,187.64224
-86.1605,39.771,113,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,6572,0.387682869,11253,4971,0.441748867,37.53464676,22.17898781,0.1036,9.06616,22.4992,35.57152,50.64692,66.5968,126.29952
-86.1605,39.771,113,66836,104,176930,113,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,263,0.015514394,11253,128,0.011374745,31.15598875,23.86570898,0.1992,0.23632,9.74908,26.7904,49.9745,62.67008,90.3164
-86.1605,39.771,113,66836,104,176930,113,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,233,0.013744691,11253,101,0.008975384,35.46696079,30.72316769,0.10368,0.11416,0.18784,32.07944,59.8872,89.40352,97.26448
-86.1605,39.771,113,66836,309,176930,113,66586,113,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,65,0.003834356,11253,23,0.002043899,20.41787826,14.38448656,0.19024,10.47472,10.47472,13.9132,35.84936,42.57672,43.40832
-86.1605,39.771,113,66836,309,176930,113,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,75,0.004424257,11253,24,0.002132765,34.65788,21.48302563,0.18672,1.766648,18.98424,47.7264,47.7264,52.657928,80.95304
-86.1605,39.771,113,66836,309,176930,113,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,138,0.008140632,11253,105,0.009330845,19.11054248,18.89927282,0.17712,0.19456,2.11408,12.50568,23.79896,48.553904,86.8936
-86.1605,39.771,113,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,7477,0.4410689,11253,5238,0.465475873,35.40534077,24.51314796,0.10048,4.625216,17.26528,32.28288,49.80416,69.038952,182.63088
-86.1605,39.771,128,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,49,0.002890514,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,309,1100,146,2078331,228,47489,229,47291,230,47090,None,None,None,None,None,None,LTE+MW,1,0,100,1,2,16952,22,0.001297782,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,309,1100,309,176930,230,47090,229,47291,228,47489,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,14,0.000825861,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,309,1100,None,None,228,47489,229,47291,230,47090,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,4,0.00023596,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,309,1100,None,None,235,55942,234,55744,236,56140,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,3,0.00017697,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,62,1100,104,176930,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,16952,4,0.00023596,11253,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.771,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,16952,78,0.004601227,11253,1,8.89E-05,0.44552,0,0.44552,0.44552,0.44552,0.44552,0.44552,0.44552,0.44552
-86.1605,39.7725,108,66586,102,176930,309,1100,148,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,38,0.014683153,1386,38,0.027417027,94.38903579,36.34533479,17.51872,53.49248,65.8264,91.81824,121.07088,141.374976,163.35872
-86.1605,39.7725,108,66586,104,176930,309,1100,108,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,34,0.013137558,1386,34,0.024531025,121.5296188,38.23435701,52.75584,77.051904,92.23216,120.89376,136.4776,177.046208,218.94784
-86.1605,39.7725,108,66586,104,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,1,0.000386399,1386,1,0.000721501,115.31392,0,115.31392,115.31392,115.31392,115.31392,115.31392,115.31392,115.31392
-86.1605,39.7725,108,66586,104,176930,309,1100,148,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,21,0.008114374,1386,21,0.015151515,69.00998095,17.0508436,9.91552,56.37056,61.55776,72.60288,77.57568,86.672,94.5632
-86.1605,39.7725,108,66586,309,176930,309,1100,108,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,8,0.00309119,1386,8,0.005772006,54.79992,43.22800507,11.968,13.1552,15.30272,48.02544,80.56344,100.54176,136.77376
-86.1605,39.7725,108,66586,309,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,20,0.007727975,1386,20,0.014430014,82.477936,59.03863332,16.12352,19.834432,24.37592,70.31136,135.2056,150.667456,197.54112
-86.1605,39.7725,109,66836,None,None,109,66586,109,67086,60,1100,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,11,0.004250386,1386,11,0.007936508,111.9548509,11.60995916,91.90592,95.19456,104.60064,112.80288,118.81664,121.59072,133.848
-86.1605,39.7725,111,66836,235,2078331,111,67086,111,66586,62,1100,None,None,None,None,None,None,LTE+MW,1,0,100,5,7,2588,38,0.014683153,1386,38,0.027417027,76.47909895,30.04412815,2.33632,38.52736,72.10168,79.97424,94.43768,106.36128,129.58528
-86.1605,39.7725,111,66836,310,176930,62,1100,111,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,38,0.014683153,1386,38,0.027417027,45.16361263,17.1584332,2.80128,20.711936,40.08672,49.65152,56.87304,61.1152,71.21088
-86.1605,39.7725,111,66836,311,176930,62,1100,111,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,14,0.005409583,1386,14,0.01010101,21.84372571,8.104022797,11.91744,12.47008,13.56312,22.22352,30.16336,31.658816,34.46144
-86.1605,39.7725,111,66836,None,None,111,66586,111,67086,62,1100,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,59,0.022797527,1386,59,0.042568543,77.49355932,18.80693443,36.62304,56.706176,64.15232,78.87712,86.2888,98.420544,122.2256
-86.1605,39.7725,111,66836,None,None,111,67086,111,66586,62,1100,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,130,0.050231839,1386,130,0.093795094,78.97511631,26.73799527,14.65888,48.365632,61.77984,76.22608,94.7648,117.85472,139.51168
-86.1605,39.7725,111,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,38,0.014683153,1386,38,0.027417027,51.52599579,21.08164978,18.0352,22.17696,32.67168,51.61296,70.32296,78.49232,83.85088
-86.1605,39.7725,148,66836,104,176930,148,67086,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,34,0.013137558,1386,34,0.024531025,26.44962824,13.84759159,1.5648,8.181184,14.87232,28.34432,34.19496,46.493056,52.97856
-86.1605,39.7725,148,66836,None,None,148,66586,148,67086,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,88,0.034003091,1386,88,0.063492063,67.58450545,50.08784725,6.1776,11.72032,15.33864,72.6584,122.45536,131.342784,148.33216
-86.1605,39.7725,148,66836,None,None,148,67086,148,66586,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,18,0.006955178,1386,18,0.012987013,66.27496889,13.99402818,32.0048,51.216096,58.01128,65.94144,76.246,79.235072,91.3968
-86.1605,39.7725,104,5230,None,None,104,67086,104,66586,104,1100,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,5,0.001931994,1386,5,0.003607504,346.586496,207.0621749,4.97088,95.450496,231.16992,399.85024,548.47072,548.47072,548.47072
-86.1605,39.7725,104,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,17,0.006568779,1386,17,0.012265512,167.8580518,238.9636024,0.43264,9.619776,15.13632,16.02912,485.63008,556.326528,568.38272
-86.1605,39.7725,104,66586,104,176930,104,66836,104,1100,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,30,0.011591963,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,108,66586,102,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,4,0.001545595,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,108,66586,104,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,69,0.026661515,1386,19,0.013708514,138.5638568,64.15129634,34.08832,38.998528,113.36512,144.59264,177.14208,211.127168,273.12128
-86.1605,39.7725,108,66586,309,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,71,0.027434312,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,108,66586,309,176930,309,1100,148,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,61,0.023570325,1386,43,0.031024531,102.4489153,35.45788823,23.21888,41.170624,88.95744,111.58912,126.91808,139.760512,149.51808
-86.1605,39.7725,108,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,28,0.010819165,1386,28,0.02020202,126.9499886,114.5473666,18.4544,28.545152,69.38592,102.56416,144.21616,223.555136,567.9488
-86.1605,39.7725,108,66836,102,176930,309,1100,108,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,18,0.006955178,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,108,66836,104,176930,309,1100,108,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,10,0.003863988,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,108,66836,104,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,39,0.015069552,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,108,66836,309,176930,309,1100,108,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,14,0.005409583,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,108,66836,309,176930,309,1100,108,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,39,0.015069552,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,110,66586,309,176930,309,1100,110,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,124,0.047913447,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,110,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,30,0.011591963,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,110,67086,None,None,110,66836,110,66586,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,120,0.046367852,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,111,66586,None,None,111,67086,111,66836,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,69,0.026661515,1386,69,0.04978355,54.04195246,14.70324504,23.10752,40.86688,44.63392,51.92224,58.54368,71.380672,108.04256
-86.1605,39.7725,111,66836,104,176930,62,1100,111,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,44,0.017001546,1386,23,0.016594517,94.24961739,55.52667504,0.36736,50.79856,50.79856,96.71432,157.73992,157.73992,157.73992
-86.1605,39.7725,111,66836,104,176930,62,1100,111,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,48,0.018547141,1386,47,0.033910534,33.46090383,31.59601495,0.20424,3.94672,6.8408,23.57936,54.17132,77.02512,143.44392
-86.1605,39.7725,111,66836,234,2078331,111,67086,111,66586,62,1100,None,None,None,None,None,None,LTE+MW,1,0,100,5,7,2588,17,0.006568779,1386,4,0.002886003,31.15566,44.9938586,1.03528,1.088752,1.16896,7.5088,37.4955,80.140056,108.56976
-86.1605,39.7725,111,66836,235,2078331,111,66586,111,67086,62,1100,None,None,None,None,None,None,LTE+MW,1,0,100,5,7,2588,176,0.068006182,1386,74,0.053391053,70.61997081,61.74001011,0.16824,11.02832,20.5451,37.71416,120.77952,171.96304,222.84312
-86.1605,39.7725,111,66836,235,2078331,111,67086,111,66586,62,1100,None,None,None,None,None,None,LTE+MW,1,0,100,5,7,2588,156,0.060278207,1386,59,0.042568543,108.3157139,152.4036914,0.12096,0.432192,2.98104,7.86808,237.05592,428.98984,428.98984
-86.1605,39.7725,111,66836,235,2078331,None,None,111,67086,None,None,None,None,None,None,None,None,LTE+MW,1,0,100,5,7,2588,37,0.014296754,1386,17,0.012265512,38.50764706,28.70512127,0.19104,0.19104,35.69568,35.69568,35.69568,83.16016,88.99352
-86.1605,39.7725,111,66836,235,2078331,None,None,None,None,None,None,None,None,None,None,None,None,LTE+MW,1,0,100,5,7,2588,71,0.027434312,1386,8,0.005772006,55.19021,69.05796678,0.128,0.140824,0.14632,26.08732,77.80012,163.115632,181.78256
-86.1605,39.7725,111,66836,309,176930,62,1100,111,66586,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,41,0.015842349,1386,18,0.012987013,38.05003556,16.64928361,0.23752,16.759128,32.4004,35.22076,50.1372,57.310256,64.60856
-86.1605,39.7725,111,66836,309,176930,62,1100,111,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,157,0.060664606,1386,118,0.085137085,16.60603864,13.75711766,0.12096,3.31776,4.716,14.64412,22.63162,34.211064,64.14896
-86.1605,39.7725,111,66836,439,176930,62,1100,111,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,31,0.011978362,1386,5,0.003607504,28.937856,25.95250261,0.12096,0.12096,0.12096,32.41968,45.3252,58.151568,66.70248
-86.1605,39.7725,111,66836,96,176930,62,1100,111,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,5,7,2588,9,0.003477589,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,111,66836,None,None,111,66586,111,67086,62,1100,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,44,0.017001546,1386,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.7725,111,66836,None,None,111,67086,111,66586,62,1100,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,37,0.014296754,1386,4,0.002886003,17.43002,2.150683304,14.89664,15.137888,15.49976,17.59816,19.52842,19.58764,19.62712
-86.1605,39.7725,111,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,253,0.097758887,1386,133,0.095959596,53.08907128,78.60518098,0.11488,0.25912,0.8224,16.14168,60.84392,142.28688,403.20096
-86.1605,39.7725,148,66586,None,None,148,67086,148,66836,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,36,0.013910355,1386,36,0.025974026,59.04205333,20.53858024,9.904,33.62704,47.34784,56.99488,73.48992,88.52656,98.76192
-86.1605,39.7725,309,5230,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,21,0.008114374,1386,21,0.015151515,272.3822476,183.5587359,0.43264,11.056,91.27328,342.04352,445.87584,471.14816,520.32768
-86.1605,39.7725,60,66836,None,None,60,47489,60,47291,60,47090,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,29,0.011205564,1386,29,0.020923521,3.775798621,3.989746989,0.12096,0.12096,0.24448,2.08,6.14272,10.045696,12.78872
-86.1605,39.7725,60,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,34,0.013137558,1386,10,0.007215007,89.489304,23.417928,19.23552,89.489304,97.29528,97.29528,97.29528,97.29528,97.29528
-86.1605,39.7725,62,5230,None,None,62,66836,62,66586,62,1100,None,None,None,None,None,None,LTE,0,0,0,5,7,2588,9,0.003477589,1386,9,0.006493506,459.5300978,35.89878271,413.23584,414.572672,440.79424,452.55808,488.352,498.153216,531.6928
-86.1605,39.774,109,66586,103,176930,60,1100,109,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,1223,15,0.012264922,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,109,66586,104,176930,60,1100,109,66836,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,1223,66,0.053965658,89,40,0.449438202,33.107776,12.48125868,8.7824,14.977408,23.92136,34.81696,42.70344,47.351328,60.60608
-86.1605,39.774,109,66586,None,None,109,66836,109,67086,60,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,151,0.123466885,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,109,66586,None,None,109,67086,109,66836,60,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,79,0.064595258,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,109,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,68,0.055600981,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,109,66836,104,176930,60,1100,109,67086,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,1223,9,0.007358953,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,109,66836,None,None,109,66586,109,67086,60,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,210,0.171708913,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,109,66836,None,None,109,67086,109,66586,60,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,116,0.094848733,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,109,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,111,0.090760425,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,109,67086,104,176930,109,66586,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,1223,50,0.040883074,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,109,67086,104,176930,109,66836,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,1,2,1223,46,0.037612428,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,111,66586,None,None,111,67086,111,66836,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,9,0.007358953,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,111,66836,None,None,111,67086,111,66586,62,1100,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,13,0.010629599,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,60,1100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,28,0.022894522,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,60,66586,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,43,0.035159444,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,60,66836,None,None,60,47090,60,47489,60,47291,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,1,0.000817661,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,60,66836,None,None,60,47489,60,47291,60,47090,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,19,0.015535568,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,60,66836,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,17,0.013900245,89,0,0,0,0,0,0,0,0,0,0,0
-86.1605,39.774,62,1100,None,None,62,47489,62,47090,62,47291,None,None,None,None,None,None,LTE,0,0,0,1,2,1223,35,0.028618152,89,0,0,0,0,0,0,0,0,0,0,0
