grid_lat,grid_lon,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,mw_cell_num,sub6_cell_num,nr_bandwidth,avail_cell_num,sub6_cell_num,total_avail_sample,avail_sample,avail_sample_ratio,thput_sample_num,thput_sample,thput_sample_ratio,thput_avg,thput_std,thput_0,thput_10,thput_25,thput_50,thput_75,thput_90,thput_100
-86.159,39.771,13,66736,629,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,42,0.0330188679245283,518,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.771,13,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,1272,25,0.019654088050314465,518,10,0.019305019305019305,3.161656,8.201005234622398,0.39168,0.39168,0.39168,0.43255999999999994,0.47343999999999997,3.20253599999999,27.7644,
-86.159,39.771,58,66736,302,519630,97,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,72,0.05660377358490566,518,72,0.138996138996139,50.11926333333333,40.94161873341315,9.64688,14.67648,17.355119999999996,31.878320000000002,92.6016,104.832,158.76224,
-86.159,39.771,58,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,264,0.20754716981132076,518,88,0.16988416988416988,30.62535363636363,30.79560185658683,0.10808,0.12095999999999998,0.43624,26.16688,39.83036,79.51172799999999,135.72808,
-86.159,39.771,58,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,155,0.12185534591194969,518,71,0.13706563706563707,33.39078647887324,35.543031632030065,0.10808,0.27887999999999996,6.0796399999999995,20.59792,36.8712,99.52743999999998,122.10696,
-86.159,39.771,58,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,1272,67,0.05267295597484277,518,33,0.0637065637065637,22.241330909090905,28.00206262251368,0.10999999999999999,0.43656000000000006,3.87656,10.086319999999999,27.7644,42.132288,124.86655999999999,
-86.159,39.771,152,66736,302,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,31,0.02437106918238994,518,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.771,13,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,46,0.036163522012578615,518,33,0.0637065637065637,6.689769696969696,10.813476060882348,0.3536,0.3536,0.40647999999999995,0.46592,4.695119999999999,25.761759999999995,25.761759999999995,
-86.159,39.771,13,66736,629,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,36,0.02830188679245283,518,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.771,13,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,1272,11,0.008647798742138365,518,7,0.013513513513513514,32.41347428571429,15.434378935875454,4.716799999999999,10.643887999999999,24.6554,37.71816,42.277879999999996,47.699839999999995,50.5928,
-86.159,39.771,38,67011,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,68,0.05345911949685535,518,19,0.03667953667953668,38.860189473684215,51.17546126337109,0.34951999999999994,0.34951999999999994,0.34951999999999994,0.34951999999999994,110.80984000000001,110.80984000000001,110.80984000000001,
-86.159,39.771,38,67011,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,34,0.026729559748427674,518,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.771,4,67011,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,2,0.0015723270440251573,518,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.771,58,66736,302,519630,97,677,38,67011,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,27,0.02122641509433962,518,27,0.052123552123552123,102.73104592592593,16.572437926746808,65.92768,79.88198399999999,95.28063999999999,104.48256,116.13056,122.02444799999999,130.45759999999999,
-86.159,39.771,58,66736,302,519630,97,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,41,0.03223270440251572,518,13,0.025096525096525095,17.555907692307695,7.085304271599127,3.368,6.761552000000002,16.00864,18.58008,19.06944,26.56577600000001,29.812479999999997,
-86.159,39.771,58,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,75,0.0589622641509434,518,50,0.09652509652509653,116.95284160000001,74.01795069642043,7.45472,17.437056,32.11444,146.35711999999998,161.52864,190.57292800000005,287.93856,
-86.159,39.771,58,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,1272,59,0.046383647798742135,518,17,0.032818532818532815,32.132461176470585,39.73953124666284,0.12096,0.14687999999999998,4.4048799999999995,21.41088,25.6256,87.84921600000001,136.48128,
-86.159,39.771,58,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,1272,85,0.06682389937106918,518,47,0.09073359073359073,37.450228085106374,54.60291001692976,0.1976,0.42728,0.43223999999999996,7.150399999999999,34.67376,140.27751999999998,140.27751999999998,
-86.159,39.771,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,1272,38,0.029874213836477988,518,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7725,12,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,5191,185,0.0356386052783664,2072,128,0.06177606177606178,25.8414125,18.15964611076559,0.13615999999999998,0.21831999999999996,0.52552,34.7132,40.33356,45.143311999999995,56.06064,
-86.159,39.7725,13,66736,629,519630,82,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,5191,547,0.10537468695819688,2072,402,0.19401544401544402,29.282433631840796,16.285633443102167,0.12096,2.4966399999999997,19.271759999999997,31.5184,36.70838,50.50772800000001,76.74648,
-86.159,39.7725,13,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,5191,1840,0.35445964168753613,2072,571,0.27557915057915056,21.401652259194396,20.337103857170597,0.12096,0.34968,1.94416,19.586399999999998,33.21528,44.3308,116.14183999999999,
-86.159,39.7725,13,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,2,5191,411,0.07917549605085725,2072,127,0.061293436293436296,23.755816692913385,26.74838301100873,0.12096,0.47376,1.9129599999999998,16.89472,33.06104,51.28064,116.04856,
-86.159,39.7725,58,66736,144,519630,97,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,5191,56,0.010787902138316317,2072,14,0.006756756756756757,21.520348571428578,24.845002442606564,0.44336,7.259039999999999,7.25904,7.25904,37.174499999999995,55.49563200000001,81.77583999999999,
-86.159,39.7725,13,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,5191,942,0.18146792525524946,2072,588,0.28378378378378377,132.7024325170068,101.52431973996163,0.10031999999999999,6.585039999999999,26.638499999999997,173.90463999999997,217.84671999999998,258.690432,314.61248,
-86.159,39.7725,13,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,2,5191,95,0.01830090541321518,2072,4,0.0019305019305019305,0.4772,0.022863070659909186,0.4376,0.45344,0.4772,0.4904,0.4904,0.4904,0.4904,
-86.159,39.7725,4,67011,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,5191,460,0.08861491042188403,2072,132,0.0637065637065637,74.56506909090909,60.459370782522996,0.11488,0.43664000000000003,21.99704,66.51632,142.85631999999998,153.35623999999999,184.10304,
-86.159,39.7725,437,67011,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,5191,172,0.033134270853400115,2072,64,0.03088803088803089,91.66632374999999,69.84827361978881,0.12096,0.40919999999999995,21.51504,113.48615999999998,169.39504,179.36151999999998,179.36151999999998,
-86.159,39.7725,58,66736,629,519630,97,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,5191,174,0.0335195530726257,2072,42,0.02027027027027027,6.634940952380951,6.93793427032098,0.12096,0.19519999999999998,0.38376,9.12248,9.81928,10.070079999999997,40.53887999999999,
-86.159,39.7725,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,2,5191,309,0.05952610287035253,2072,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.774,13,66736,629,519630,82,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,653,39,0.05972434915773354,294,39,0.1326530612244898,126.58688,27.23665018940961,54.27968,93.76639999999999,106.22976,127.77856,148.74496,164.16691199999997,176.00128,
-86.159,39.774,13,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,653,175,0.2679938744257274,294,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.774,13,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,653,4,0.006125574272588055,294,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.774,57,66736,144,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,653,64,0.09800918836140889,294,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.774,57,66736,629,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,653,1,0.0015313935681470138,294,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.774,13,66736,629,519630,82,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,653,255,0.3905053598774885,294,255,0.8673469387755102,203.24543121568627,35.27103837717491,43.91295999999999,161.021952,184.09663999999998,206.16959999999997,226.96128,242.814208,297.48992,
-86.159,39.774,13,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,653,36,0.055130168453292494,294,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.774,13,66736,629,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,653,39,0.05972434915773354,294,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.774,13,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,653,7,0.010719754977029096,294,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.774,57,66736,144,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,653,13,0.019908116385911178,294,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.774,57,66736,629,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,653,20,0.030627871362940276,294,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7755,12,66736,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,886,3,0.003386004514672686,713,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7755,12,66736,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,886,1,0.001128668171557562,713,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7755,14,66736,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,886,59,0.06659142212189616,713,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7755,14,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,4,886,8,0.009029345372460496,713,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7755,45,39874,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,4,886,483,0.5451467268623025,713,454,0.6367461430575035,14.500665198237884,6.754925449102163,0.11648,4.937024000000001,10.39104,14.42368,18.91352,22.374399999999998,37.69664,
-86.159,39.7755,83,677,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,4,886,16,0.01805869074492099,713,16,0.02244039270687237,26.802645,4.037632787014564,15.837439999999999,22.64256,24.36768,27.78528,29.89872,30.63552,31.763199999999998,
-86.159,39.7755,432,67011,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,886,11,0.012415349887133182,713,11,0.015427769985974754,196.07677090909092,92.3371043753888,18.656319999999997,118.47359999999999,135.87519999999998,168.9376,286.3144,305.51264,309.30559999999997,
-86.159,39.7755,432,67011,177,125330,14,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,886,54,0.060948081264108354,713,54,0.07573632538569425,71.6830385185185,37.71427804439839,0.11648,9.091392000000006,41.11776,79.864,103.05167999999998,114.16351999999999,123.50336,
-86.159,39.7755,432,67011,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,886,178,0.20090293453724606,713,178,0.2496493688639551,251.5264579775281,86.75986869358114,0.11648,124.53894399999999,213.4432,271.10208,310.66991999999993,343.701984,407.01120000000003,
-86.159,39.7755,432,67011,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,886,4,0.004514672686230248,713,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7755,432,67011,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,886,29,0.0327313769751693,713,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7755,57,66736,763,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,886,40,0.045146726862302484,713,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7775,14,66736,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,394,75,0.19035532994923857,270,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7775,14,66736,763,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,394,26,0.06598984771573604,270,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7775,45,39874,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,394,56,0.14213197969543148,270,56,0.2074074074074074,73.38679285714285,28.085191534628155,0.8999999999999999,49.70672,60.67008,69.46063999999998,94.31824,106.5984,124.3056,
-86.159,39.7775,432,67011,177,125330,14,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,394,53,0.13451776649746192,270,53,0.1962962962962963,68.67215396226415,19.143581415066624,3.50144,45.837696,57.06495999999999,73.32544,82.32256,86.7488,97.80735999999999,
-86.159,39.7775,432,67011,763,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,394,40,0.10152284263959391,270,40,0.14814814814814814,138.681566,83.19829809537958,0.11648,2.226752,77.09392,163.49887999999999,197.60935999999995,243.08527999999998,277.95456,
-86.159,39.7775,432,67011,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,5,394,10,0.025380710659898477,270,10,0.037037037037037035,9.260159999999999,1.6083100166821072,5.824,7.081983999999999,8.79424,9.376639999999998,10.570559999999999,10.867583999999999,11.182080000000001,
-86.159,39.7775,14,66736,144,519630,83,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,394,43,0.10913705583756345,270,43,0.15925925925925927,142.22134325581393,65.43092142383131,10.802879999999998,38.10048,98.57231999999999,151.12416,185.50752,207.64761600000003,333.14687999999995,
-86.159,39.7775,14,66736,763,519630,83,677,432,67011,209,5035,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,394,23,0.0583756345177665,270,23,0.08518518518518518,200.86084173913042,69.22596745240766,66.79199999999999,114.76608,139.9728,213.61824,243.76175999999998,288.7737599999999,320.71776,
-86.159,39.7775,14,66736,763,519630,83,677,432,67011,83,677,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,394,23,0.0583756345177665,270,0,0.0,0,0,0,0,0,0,0,0,0,
-86.159,39.7775,14,66736,763,519630,83,677,None,None,432,67011,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,394,40,0.10152284263959391,270,40,0.14814814814814814,215.47055199999994,49.6231869754833,82.24128,152.250912,188.20824,227.20896,248.95991999999995,271.69823999999994,292.25856,
-86.159,39.7775,14,66736,763,519630,83,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,5,394,5,0.012690355329949238,270,5,0.018518518518518517,88.304832,77.98343960999475,13.474559999999999,13.47456,13.474559999999999,49.71648,182.25504,182.46412800000002,182.60352,
-86.1585,39.767,0,67011,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,7,472,35,0.07415254237288135,74,35,0.47297297297297297,1.3767839999999998,0.4520824650133772,0.48,0.5450240000000001,1.1516799999999998,1.4399999999999997,1.67648,1.782016,2.26944,
-86.1585,39.767,114,67011,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,7,472,7,0.014830508474576272,74,7,0.0945945945945946,0.6805485714285713,0.11171250798731681,0.5030399999999999,0.572928,0.62416,0.63808,0.74928,0.803072,0.87584,
-86.1585,39.767,473,66736,23,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,7,472,76,0.16101694915254236,74,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.767,473,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,7,472,30,0.0635593220338983,74,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.767,473,66736,545,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,7,472,36,0.07627118644067797,74,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.767,473,66736,66,125330,365,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,7,472,32,0.06779661016949153,74,32,0.43243243243243246,38.86792,14.457352348255194,12.69632,22.83008,28.12992,39.71968,48.07712,54.41945600000001,83.51616,
-86.1585,39.767,473,66736,66,125330,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,7,472,175,0.3707627118644068,74,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.767,473,66736,672,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,7,472,43,0.09110169491525423,74,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.767,473,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,7,472,3,0.006355932203389831,74,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.767,70,66736,672,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,7,472,32,0.06779661016949153,74,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.767,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,7,472,3,0.006355932203389831,74,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.768,150,66736,302,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,338,190,0.5621301775147929,0,0,0,0,0,0,0,0,0,0,0,0,
-86.1585,39.768,150,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,2,338,3,0.008875739644970414,0,0,0,0,0,0,0,0,0,0,0,0,
-86.1585,39.768,38,67011,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,338,71,0.21005917159763313,0,0,0,0,0,0,0,0,0,0,0,0,
-86.1585,39.768,58,66736,302,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,2,338,70,0.20710059171597633,0,0,0,0,0,0,0,0,0,0,0,0,
-86.1585,39.768,58,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,2,338,4,0.011834319526627219,0,0,0,0,0,0,0,0,0,0,0,0,
-86.1585,39.7685,38,67011,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,125,66,0.528,0,0,0,0,0,0,0,0,0,0,0,0,
-86.1585,39.7685,58,66736,302,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,125,59,0.472,0,0,0,0,0,0,0,0,0,0,0,0,
-86.1585,39.771,13,66736,629,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,39,0.030256012412723042,530,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.771,13,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,4,1289,2,0.0015515903801396431,530,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.771,58,66736,302,519630,97,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,122,0.09464701318851823,530,121,0.22830188679245284,52.595929256198346,38.716204539868905,1.4150399999999999,15.080960000000001,19.339679999999998,30.151919999999997,97.14432,106.34624,123.23584,
-86.1585,39.771,58,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,485,0.3762606671838635,530,165,0.3113207547169811,37.71933672727273,33.97329237697053,0.12096,0.3488,13.617840000000001,28.538559999999997,47.981199999999994,92.91568,129.26136,
-86.1585,39.771,58,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,39,0.030256012412723042,530,27,0.0509433962264151,47.1204562962963,29.192083245798013,2.69768,9.6312,16.77088,47.45192,69.80364,82.278592,101.99847999999999,
-86.1585,39.771,58,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,4,1289,40,0.031031807602792862,530,4,0.007547169811320755,0.43205999999999994,0.1796136687448925,0.12096,0.24539999999999998,0.43205999999999994,0.5357599999999999,0.5357599999999999,0.5357599999999999,0.5357599999999999,
-86.1585,39.771,152,66736,302,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,21,0.016291698991466253,530,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.771,152,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,4,1289,3,0.0023273855702094647,530,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.771,13,66736,629,521550,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,33,0.02560124127230411,530,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.771,38,67011,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,107,0.08301008533747091,530,22,0.04150943396226415,10.346141818181822,31.769819395650515,0.12512,0.12512,0.12512,0.4456399999999999,0.47328,0.47328,110.80984000000001,
-86.1585,39.771,58,66736,302,519630,97,677,38,67011,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,49,0.03801396431342126,530,49,0.09245283018867924,49.36850285714285,29.613518923185698,3.61088,19.056128,28.77056,38.787839999999996,70.00447999999999,96.375552,117.41184,
-86.1585,39.771,58,66736,302,519630,97,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,80,0.062063615205585725,530,26,0.04905660377358491,30.211363076923075,24.564486362190994,0.36288,12.21484,24.05858,25.12992,25.336859999999998,54.83468,101.49024,
-86.1585,39.771,58,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,4,1289,126,0.09775019394879751,530,77,0.14528301886792452,78.45406025974025,69.48682011370272,0.13984,0.13984,10.981359999999999,92.13568,143.2704,167.45164799999998,189.97887999999998,
-86.1585,39.771,58,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,4,1289,105,0.08145849495733126,530,39,0.07358490566037736,24.25860512820512,9.824865949503703,0.13624,15.869744,19.924159999999997,25.09752,29.445439999999998,34.343344,44.57904,
-86.1585,39.771,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,4,1289,38,0.02948021722265322,530,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.7725,13,66736,144,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,1093,1,0.0009149130832570906,472,1,0.00211864406779661,25.31496,0.0,25.31496,25.31496,25.31496,25.31496,25.31496,25.31496,25.31496,
-86.1585,39.7725,13,66736,629,519630,82,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,1093,72,0.06587374199451052,472,59,0.125,24.954290169491525,8.663003348618453,0.4372,15.676064,16.740319999999997,26.55144,32.66544,34.52547199999999,38.17584,
-86.1585,39.7725,13,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,1093,366,0.33485818847209514,472,119,0.2521186440677966,13.247466890756307,15.358100077445005,0.1288,0.362432,0.47303999999999996,0.89688,30.16876,34.266992,45.85023999999999,
-86.1585,39.7725,13,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,3,1093,119,0.10887465690759378,472,68,0.1440677966101695,27.97552705882353,18.30019840783082,0.21864,4.0032,17.3892,28.87352,37.58736,45.140880000000045,83.62935999999999,
-86.1585,39.7725,58,66736,144,519630,97,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,1093,37,0.03385178408051235,472,15,0.03177966101694915,30.27497066666667,27.450483577057184,0.43695999999999996,7.217856000000002,17.3892,22.02544,22.02544,75.867072,97.62487999999999,
-86.1585,39.7725,58,66736,302,519630,97,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,1093,4,0.0036596523330283625,472,4,0.00847457627118644,21.81882,1.3339110487584978,20.75168,20.783048,20.8301,21.233399999999996,22.222119999999997,23.322927999999997,24.056799999999996,
-86.1585,39.7725,58,66736,302,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,1093,1,0.0009149130832570906,472,0,0.0,0,0,0,0,0,0,0,0,0,
-86.1585,39.7725,58,66736,629,519630,97,677,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,1093,17,0.01555352241537054,472,15,0.03177966101694915,23.695301333333337,20.005902883255857,0.11488,3.474432,10.052,22.868,33.131919999999994,35.169616,81.70488,
-86.1585,39.7725,13,66736,629,519630,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,0,1,5,0,3,1093,199,0.18206770356816102,472,131,0.2775423728813559,64.12908885496182,72.46638497651152,0.33871999999999997,5.74856,12.13,21.00728,113.88864,184.97024,235.75551999999996,
-86.1585,39.7725,13,66736,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,0,0,0,0,3,1093,34,0.03110704483074108,472,10,0.0211864406779661,0.4624,5.551115123125783e-17,0.46240000000000003,0.46240000000000003,0.46240000000000003,0.46240000000000003,0.46240000000000003,0.46240000000000003,0.46240000000000003,
